Datetime,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BEL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GOLDIETF,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NIFTY,NTPC,ONGC,RELIANCE,SBILIFE,SBIN,SETFNIF50,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2022-04-08T00:00:00,4606.15,3206.25,794.9,3810.35,79.87,192.28,3347.9,1011.6,194.55,886.07,2555.2,45.82,1764.24,1165.35,1514.65,2362.45,581.75,2183.05,754.3,985.6,1814.6,253.34,756.6,1784.5,1830.75,857.4,7557.95,1845.28,17784.35,152.05,170.9,1187.32,1160.45,516.1,182.4,241.44,924.6,807.66,452.05,137.08,3685.65,1448.75,2509.95,1269.65,6837.0,291.83
2022-04-11T00:00:00,4662.15,3157.45,786.05,3787.15,81.32,194.18,3350.65,1025.5,196.4,876.1,2545.6,46.33,1812.94,1133.5,1496.15,2335.4,576.35,2163.05,759.6,980.45,1766.55,253.06,767.4,1783.45,1781.5,856.85,7565.4,1842.64,17674.949,153.1,171.2,1184.85,1142.5,514.9,181.25,244.72,925.4,811.41,452.05,135.79,3696.4,1449.2,2489.85,1280.9,6858.75,285.55
2022-04-12T00:00:00,4626.3,3128.65,798.45,3712.05,80.8,190.3,3344.1,1027.25,186.0,874.47,2521.8,46.28,1748.55,1131.15,1493.5,2297.9,542.35,2132.25,763.85,985.1,1742.45,250.5,755.9,1801.85,1747.7,860.8,7618.35,1841.78,17530.301,152.6,168.9,1162.54,1149.1,512.85,179.73,236.18,921.3,802.13,438.3,132.03,3691.1,1415.0,2488.2,1250.5,6775.55,279.35
2022-04-13T00:00:00,4744.45,3080.65,793.05,3697.3,82.37,189.5,3349.65,1016.6,186.6,859.84,2491.45,46.92,1758.96,1125.1,1464.95,2274.4,546.75,2152.15,762.25,983.4,1748.55,254.99,766.35,1779.6,1760.8,866.1,7469.5,1838.24,17475.65,153.95,174.25,1158.27,1146.9,517.7,179.23,236.79,936.75,807.56,431.05,131.95,3661.95,1410.45,2461.35,1232.8,6730.05,279.6
2022-04-18T00:00:00,4554.5,3021.55,798.85,3714.6,84.98,185.88,3343.9,1027.85,189.45,856.99,2511.0,47.26,1734.4,1101.75,1395.45,2285.4,545.35,2177.65,757.8,977.45,1621.4,255.51,767.85,1750.4,1738.35,874.1,7573.5,1856.15,17173.65,163.2,175.8,1154.73,1173.4,509.5,176.18,232.85,927.5,812.2,433.8,133.91,3528.05,1344.55,2493.45,1223.5,6639.6,269.3
2022-04-19T00:00:00,4816.35,2991.2,797.8,3657.15,83.43,187.93,3267.9,1000.3,197.75,841.94,2454.85,47.02,1713.59,1070.25,1342.2,2263.25,540.8,2113.05,766.3,963.8,1562.0,247.43,746.4,1707.5,1705.75,872.5,7435.1,1794.86,16958.65,160.65,177.15,1198.74,1124.7,511.8,173.76,223.72,922.0,781.63,424.95,132.66,3471.9,1301.2,2452.6,1248.45,6585.7,265.23
2022-04-20T00:00:00,4780.95,3083.0,794.7,3720.75,84.43,194.98,3304.2,1012.05,199.1,858.68,2536.8,46.54,1729.72,1089.4,1354.3,2274.85,545.0,2164.95,755.55,972.55,1587.7,245.53,738.85,1721.3,1691.6,881.25,7666.7,1830.52,17136.551,160.5,175.5,1233.99,1128.35,509.3,175.64,222.85,923.5,800.5,440.55,131.43,3556.8,1309.2,2482.7,1265.9,6807.15,268.25
2022-04-21T00:00:00,4885.25,3158.25,801.8,3702.35,84.3,198.85,3359.9,998.55,206.9,864.06,2651.5,46.46,1757.26,1099.2,1374.35,2317.65,540.25,2197.95,762.35,989.25,1618.8,246.34,734.2,1760.85,1714.5,911.0,7879.2,1820.3,17392.6,162.7,174.15,1262.88,1144.55,516.3,177.9,230.17,944.1,809.98,448.05,130.22,3628.65,1312.7,2521.0,1285.8,6846.5,269.6
2022-04-22T00:00:00,4813.7,3164.4,780.6,3642.5,83.88,196.7,3364.1,967.0,202.15,838.55,2631.5,46.54,1710.05,1102.05,1355.6,2294.25,514.15,2126.95,747.65,959.85,1585.45,247.0,723.4,1727.75,1694.35,920.65,7904.5,1818.78,17171.949,160.45,174.0,1252.3,1137.25,500.6,175.95,221.6,924.8,805.58,438.85,127.76,3612.55,1306.5,2512.7,1286.6,6744.1,268.85
2022-04-25T00:00:00,4676.05,3130.6,780.7,3682.95,81.93,184.85,3295.9,953.15,188.45,823.09,2594.15,46.11,1686.99,1089.85,1365.75,2288.6,495.5,2100.75,752.2,946.55,1561.1,241.47,715.7,1728.85,1657.35,904.0,7912.35,1817.47,16953.949,156.1,169.65,1223.34,1091.25,494.75,173.89,219.32,900.0,783.02,425.15,122.04,3548.2,1270.4,2453.9,1237.45,6595.05,264.68
2022-04-26T00:00:00,4624.05,3125.65,775.0,3892.1,83.5,186.43,3372.7,978.4,191.4,830.91,2649.3,45.86,1711.2,1094.3,1372.05,2407.25,493.45,2148.35,753.75,980.45,1581.0,244.97,721.2,1742.7,1699.95,940.15,7906.75,1841.58,17200.801,157.0,166.95,1259.95,1094.85,505.5,176.0,231.45,918.05,811.96,434.9,123.36,3546.3,1275.45,2548.2,1279.85,6660.2,264.63
2022-04-27T00:00:00,4522.95,3148.35,765.9,3905.65,82.17,183.25,3338.25,977.75,187.5,815.41,2655.45,45.66,1693.47,1095.6,1372.55,2500.0,492.3,2145.1,736.7,974.5,1552.8,243.6,720.6,1741.5,1677.05,926.85,7788.4,1822.3,17038.4,155.65,164.85,1261.18,1074.2,497.25,174.74,228.25,906.1,788.79,430.25,124.67,3561.2,1261.25,2492.35,1225.0,6548.45,259.48
2022-04-28T00:00:00,4537.85,3247.7,779.8,3834.4,82.22,184.68,3357.9,981.2,190.25,824.43,2679.95,45.35,1705.12,1092.5,1371.35,2517.3,488.6,2241.85,747.15,988.35,1582.6,247.0,729.1,1765.65,1719.25,922.9,7888.15,1842.77,17245.051,159.7,164.8,1280.01,1116.85,507.5,176.3,228.36,921.0,801.68,436.05,126.09,3584.3,1271.3,2513.2,1225.75,6616.95,261.28
2022-04-29T00:00:00,4454.35,3237.2,728.6,3729.55,79.52,181.3,3279.25,981.2,182.85,826.39,2630.35,45.97,1685.6,1079.25,1384.6,2506.65,482.65,2234.85,743.3,978.55,1567.55,245.53,727.15,1790.75,1694.35,922.1,7717.8,1833.03,17102.551,156.2,160.45,1266.58,1105.5,496.3,175.28,240.41,928.65,813.63,437.6,127.11,3546.7,1259.0,2458.2,1228.4,6630.25,254.4
2022-05-02T00:00:00,4304.75,3200.0,727.35,3623.45,79.38,183.23,3271.3,976.6,187.65,824.78,2552.5,45.31,1672.9,1066.9,1403.7,2487.3,484.4,2230.5,741.0,1018.1,1541.0,248.94,731.95,1774.35,1679.45,921.35,7634.75,1844.06,17069.1,157.5,156.35,1262.13,1081.05,491.0,175.07,246.05,923.4,814.28,432.85,129.52,3542.4,1231.2,2386.55,1220.2,6679.0,247.5
2022-05-04T00:00:00,4013.3,3100.85,707.2,3496.9,77.07,181.73,3385.45,957.55,187.35,798.47,2483.2,45.13,1615.83,1044.95,1356.0,2409.5,461.65,2171.55,724.25,978.3,1535.55,245.72,711.55,1775.6,1633.95,896.1,7397.9,1808.78,16677.6,158.65,162.25,1222.73,1077.85,479.65,171.2,229.78,900.9,793.44,423.5,126.14,3479.75,1212.8,2289.95,1213.25,6521.95,245.88
2022-05-05T00:00:00,3949.1,3076.55,702.35,3523.9,78.3,180.5,3277.0,948.4,185.85,792.76,2433.55,45.65,1600.54,1072.05,1352.95,2501.65,461.6,2166.6,728.8,936.8,1585.15,247.9,707.75,1797.6,1637.65,899.05,7407.65,1760.38,16682.65,158.4,164.85,1198.78,1083.65,480.0,171.15,232.31,878.15,766.82,426.3,128.43,3513.4,1263.35,2262.0,1212.35,6355.7,250.58
2022-05-06T00:00:00,3827.35,3016.25,673.4,3499.75,76.05,178.65,3307.8,934.75,187.4,786.13,2362.45,45.69,1559.4,1050.2,1317.6,2563.35,443.75,2149.2,719.25,915.4,1542.85,252.25,690.4,1775.3,1622.45,893.85,7279.25,1699.55,16411.25,159.0,166.95,1189.59,1059.15,483.95,168.76,236.76,883.3,755.56,408.55,128.37,3432.6,1290.75,2208.75,1146.75,6200.2,242.55
2022-05-09T00:00:00,3766.35,3005.25,663.7,3568.75,75.17,176.7,3252.05,938.3,183.05,781.16,2344.3,45.6,1545.61,1076.1,1319.85,2492.75,444.1,2116.65,710.35,889.7,1570.35,248.75,678.35,1767.5,1616.15,895.3,7360.3,1650.44,16301.85,159.0,164.75,1143.13,1064.45,475.9,167.19,231.4,885.4,748.94,403.95,125.23,3445.1,1261.15,2183.2,1103.85,6224.6,241.58
2022-05-10T00:00:00,3686.9,3086.35,659.75,3593.05,74.3,176.73,3246.55,926.15,170.05,782.8,2415.55,45.48,1535.99,1072.55,1341.05,2469.75,423.0,2180.4,711.3,910.75,1553.0,245.72,645.3,1797.15,1607.95,888.35,7515.9,1652.06,16240.05,155.45,154.45,1123.32,1081.05,475.2,166.47,232.07,861.85,736.64,391.75,116.49,3438.75,1242.3,2137.35,1060.15,6366.45,238.83
2022-05-11T00:00:00,3679.65,3053.65,672.35,3612.85,73.0,173.55,3259.85,937.6,169.85,776.81,2389.15,45.19,1529.27,1060.9,1348.6,2470.3,422.55,2163.5,714.2,923.35,1526.75,241.84,648.95,1809.95,1570.8,887.05,7396.45,1651.24,16167.1,152.55,158.6,1111.81,1087.15,476.55,165.44,224.0,854.8,734.96,388.15,116.57,3412.0,1224.45,2114.7,1045.9,6340.2,235.95
2022-05-12T00:00:00,3580.85,3039.95,649.65,3585.0,72.77,169.98,3216.85,920.75,167.05,776.0,2384.65,45.05,1479.97,1059.4,1303.05,2401.2,405.85,2138.8,695.8,869.9,1508.8,239.24,624.8,1760.9,1526.15,865.25,7253.65,1622.0,15808.0,148.55,156.5,1089.16,1060.6,462.65,162.7,212.95,850.0,728.99,372.3,111.77,3408.65,1212.8,2048.55,1010.85,6185.45,236.9
2022-05-13T00:00:00,3547.8,3064.0,635.95,3642.1,72.92,168.48,3278.5,934.6,168.7,784.86,2432.65,44.68,1469.26,1052.15,1291.35,2449.15,388.0,2194.1,677.35,872.35,1504.4,244.64,600.45,1779.55,1534.5,889.5,7101.95,1640.3,15782.15,144.15,153.55,1101.51,1044.95,444.65,162.09,212.32,882.5,728.54,404.3,109.7,3414.9,1202.85,2091.7,1032.0,6196.55,234.33
2022-05-16T00:00:00,3686.75,2999.9,638.95,3715.85,75.62,168.05,3284.9,933.4,171.7,777.68,2617.95,44.24,1446.5,1044.55,1305.1,2495.9,390.95,2217.25,683.0,885.9,1489.1,240.38,602.3,1812.85,1542.9,903.35,7247.6,1621.89,15842.3,148.25,153.5,1101.78,1044.65,455.0,162.79,218.11,885.6,726.47,405.35,110.35,3376.8,1189.05,2109.6,1039.15,6012.8,234.0
2022-05-17T00:00:00,3813.15,3050.0,654.95,3742.9,77.58,171.23,3368.85,938.0,184.55,780.8,2706.7,44.76,1475.53,1082.9,1314.0,2523.5,428.4,2245.0,710.0,903.85,1518.45,250.41,641.85,1840.3,1604.1,910.8,7532.8,1632.34,16259.3,150.5,163.15,1148.06,1070.4,467.3,166.95,221.75,891.75,725.23,424.15,118.87,3451.6,1198.2,2176.35,1075.6,6107.75,243.33
2022-05-18T00:00:00,3735.0,3100.1,659.45,3791.2,77.7,165.95,3394.35,957.1,185.55,781.16,2696.0,44.56,1481.46,1073.7,1313.9,2539.0,436.1,2291.4,707.35,903.15,1509.2,252.39,631.05,1846.8,1572.5,913.3,7566.55,1634.36,16240.3,148.5,163.2,1152.23,1073.9,458.0,166.49,219.54,899.15,745.04,415.15,118.03,3448.8,1172.05,2166.75,1085.05,6233.75,240.63
2022-05-19T00:00:00,3631.8,3046.9,650.2,3698.55,75.83,163.33,3332.05,938.0,181.2,785.89,2650.5,44.73,1452.03,1009.4,1287.05,2515.5,417.0,2264.55,690.3,866.25,1427.15,260.76,600.2,1783.4,1547.95,882.55,7404.55,1609.43,15809.4,148.0,160.0,1125.68,1056.65,447.5,162.34,215.7,884.6,712.44,398.65,112.22,3261.95,1108.35,2111.95,1036.65,6072.6,225.58
2022-05-20T00:00:00,3668.0,3109.95,673.1,3787.8,78.32,166.4,3450.25,978.4,185.95,849.82,2707.8,45.02,1482.46,1028.85,1320.95,2590.15,429.1,2325.95,709.55,896.5,1455.15,264.88,631.1,1829.15,1610.1,903.8,7586.6,1686.2,16266.15,149.6,161.9,1191.32,1071.35,462.4,166.75,219.2,915.65,730.52,418.0,117.06,3293.0,1130.9,2137.05,1086.95,6128.65,229.8
2022-05-23T00:00:00,3716.95,3174.2,675.35,3786.15,77.13,166.05,3487.05,970.05,184.3,854.99,2741.3,45.41,1451.63,1018.3,1304.0,2624.7,413.15,2379.8,711.05,902.4,1468.4,259.68,547.55,1854.3,1644.15,941.9,7897.45,1699.43,16214.7,150.15,155.1,1183.35,1076.5,460.9,166.14,227.33,922.05,720.74,421.45,102.3,3321.75,1142.9,2151.3,1065.3,5916.3,233.0
2022-05-24T00:00:00,3631.65,3086.85,664.05,3783.3,77.22,165.05,3470.45,970.4,182.35,869.42,2719.3,45.13,1397.2,991.75,1318.95,2637.0,400.8,2309.65,708.15,897.95,1441.0,256.22,539.7,1882.6,1626.3,946.85,7802.65,1718.71,16125.15,146.9,150.65,1187.41,1073.4,462.05,165.38,225.55,909.9,706.37,425.75,100.64,3288.0,1098.35,2140.25,1075.9,5868.05,229.98
2022-05-25T00:00:00,3524.3,2838.05,665.0,3791.8,75.45,163.08,3516.5,971.85,180.7,861.49,2686.15,45.23,1370.1,974.45,1328.8,2594.7,396.85,2298.7,713.35,893.35,1410.45,257.97,528.45,1907.55,1574.75,928.4,7787.25,1728.38,16025.8,152.65,152.6,1185.67,1096.0,454.1,164.69,223.44,911.2,707.41,417.0,99.91,3167.65,1060.15,2113.4,1037.95,5792.2,222.43
2022-05-26T00:00:00,3662.8,2840.15,683.25,3857.35,75.33,162.18,3560.95,964.55,183.25,860.83,2725.1,45.04,1387.04,980.7,1366.7,2636.45,407.85,2280.2,728.5,897.6,1423.95,252.3,551.7,1908.65,1564.55,929.8,7805.0,1765.25,16170.15,154.15,151.9,1174.36,1105.35,468.9,165.99,229.33,899.95,713.38,420.65,105.2,3226.95,1078.6,2141.95,1048.95,5874.25,226.68
2022-05-30T00:00:00,3891.95,2844.0,693.65,3856.7,76.88,164.58,3576.25,986.8,187.2,874.06,2758.45,45.1,1435.29,1039.9,1401.55,2770.55,416.75,2348.95,748.5,936.2,1526.8,254.52,538.85,1903.2,1660.85,998.35,8013.9,1770.69,16661.4,150.9,144.05,1209.63,1148.4,474.6,170.82,234.38,888.3,740.94,442.4,104.75,3375.25,1164.0,2255.9,1118.9,6102.65,238.13
2022-05-31T00:00:00,3979.3,2859.65,685.2,3864.1,78.25,163.1,3647.8,992.95,192.9,873.93,2780.75,45.21,1422.94,1040.75,1388.95,2773.9,422.55,2353.25,752.85,930.85,1503.6,256.03,551.25,1846.85,1654.5,1034.35,7966.35,1769.15,16584.55,156.0,151.25,1195.04,1174.15,468.1,170.4,235.24,860.6,750.42,443.55,105.57,3364.35,1180.25,2216.0,1124.05,6082.6,239.03
2022-06-01T00:00:00,3839.0,2852.5,686.05,3720.1,82.03,163.0,3551.3,983.55,196.05,863.8,2771.7,44.6,1430.86,1017.9,1394.85,2757.6,410.65,2308.45,752.65,928.35,1478.55,257.17,569.5,1865.1,1648.0,1047.35,7939.4,1724.16,16522.75,156.8,149.75,1195.42,1152.75,468.3,170.0,236.99,839.25,751.75,444.6,106.36,3355.2,1146.6,2197.6,1109.45,5975.65,235.38
2022-06-02T00:00:00,3645.25,2908.55,691.55,3688.7,81.92,164.68,3577.05,987.1,198.2,866.63,2723.55,45.1,1426.88,1039.7,1385.1,2663.1,409.9,2284.8,749.75,942.95,1508.0,258.73,573.4,1857.65,1637.15,1044.55,7925.4,1739.38,16628.0,159.05,152.45,1236.64,1143.75,469.85,171.02,238.58,859.55,748.94,439.15,108.16,3423.0,1146.0,2220.95,1112.85,6007.85,237.08
2022-06-03T00:00:00,3588.8,2886.9,677.3,3672.7,80.75,164.08,3530.0,960.95,197.0,868.0,2685.25,45.4,1334.15,1043.0,1380.3,2583.75,406.75,2291.95,744.3,924.3,1521.7,257.97,562.45,1858.65,1652.05,1028.65,7705.05,1717.1,16584.3,155.0,151.6,1261.7,1141.15,464.5,170.28,235.7,865.1,744.64,431.9,106.73,3440.15,1147.9,2204.4,1129.3,5678.85,237.75
2022-06-06T00:00:00,3633.7,2817.45,672.2,3817.0,81.13,159.68,3491.95,976.05,194.85,861.15,2653.1,45.23,1321.45,1037.3,1378.45,2540.75,409.15,2280.5,746.75,928.75,1530.05,259.96,579.0,1869.3,1640.2,1035.95,7710.55,1699.69,16569.55,155.2,153.95,1256.27,1142.0,463.7,170.15,237.16,859.8,754.27,432.35,107.81,3430.95,1144.2,2198.55,1104.75,5581.35,236.6
2022-06-07T00:00:00,3609.3,2744.7,665.85,3834.1,81.93,160.13,3383.45,972.75,197.55,828.79,2647.9,45.0,1321.4,1022.9,1362.6,2570.85,404.2,2211.6,735.25,923.7,1506.7,259.11,572.1,1858.15,1589.45,1042.55,7809.4,1674.69,16416.35,157.25,161.85,1258.63,1134.3,463.4,168.8,235.86,848.25,747.31,435.85,106.85,3362.7,1130.3,2100.8,1084.85,5555.2,233.83
2022-06-08T00:00:00,3636.2,2705.2,658.6,3794.15,81.77,161.95,3361.5,962.95,197.65,839.83,2649.15,45.11,1323.49,1030.2,1367.4,2585.95,403.5,2197.05,729.5,913.7,1500.0,253.43,576.15,1845.5,1584.55,1045.0,7892.45,1672.38,16356.25,157.05,163.4,1236.53,1136.05,471.3,168.15,235.05,847.25,747.85,435.65,108.68,3404.15,1124.2,2128.85,1087.0,5531.85,235.2
2022-06-09T00:00:00,3670.05,2686.8,661.3,3878.65,81.85,166.43,3347.25,971.95,198.75,864.58,2716.0,45.06,1303.92,1028.65,1377.7,2598.1,399.75,2197.7,732.75,920.3,1515.0,256.22,572.2,1865.2,1595.1,1045.1,7929.85,1676.82,16478.1,155.15,165.55,1270.44,1163.7,466.95,169.17,233.56,858.85,745.14,428.5,104.49,3427.1,1138.6,2139.7,1084.25,5481.9,237.53
2022-06-10T00:00:00,3700.5,2708.75,660.7,3881.0,82.23,165.5,3360.85,966.8,198.5,870.31,2712.85,44.97,1321.25,1015.35,1351.1,2601.95,385.75,2199.9,720.0,913.2,1476.8,255.56,572.5,1791.8,1585.1,1036.5,7935.1,1677.49,16201.8,155.25,164.65,1232.08,1154.9,461.85,166.87,233.06,845.7,747.31,428.05,102.37,3359.9,1109.85,2142.25,1113.3,5511.05,230.48
2022-06-13T00:00:00,3651.9,2660.75,648.95,3881.25,78.5,158.98,3359.0,954.75,191.05,853.44,2700.8,45.42,1287.43,991.8,1326.6,2598.8,366.45,2196.9,688.0,865.45,1424.5,250.36,564.0,1737.35,1532.05,1004.3,7901.6,1685.45,15774.4,148.9,159.55,1208.77,1133.7,445.85,162.57,226.78,829.5,726.91,406.7,99.2,3219.6,1051.95,2102.4,1086.65,5356.15,223.05
2022-06-14T00:00:00,3706.2,2635.4,650.75,3681.75,80.45,157.15,3382.85,964.7,192.2,862.21,2722.75,44.63,1304.16,996.9,1312.0,2557.6,358.3,2171.0,685.5,844.2,1440.55,251.12,561.9,1739.7,1544.65,1019.25,7811.65,1687.15,15732.1,151.4,155.95,1192.97,1132.1,448.1,161.99,227.89,825.05,726.81,405.15,99.62,3210.55,1030.15,2102.0,1069.45,5428.6,222.95
2022-06-15T00:00:00,3722.7,2661.15,650.5,3698.1,80.05,157.0,3385.4,968.8,190.05,867.1,2720.1,44.73,1326.43,989.9,1307.45,2605.3,357.5,2146.55,687.25,843.3,1422.2,249.18,563.0,1736.65,1560.35,1025.5,7853.45,1680.23,15692.15,148.15,151.4,1178.54,1125.75,451.35,161.87,230.0,822.3,728.69,414.1,95.96,3206.3,1020.05,2105.05,1094.9,5454.15,220.05
2022-06-16T00:00:00,3663.65,2657.45,634.9,3658.2,77.47,155.83,3390.4,940.95,179.9,857.5,2652.5,44.91,1279.96,964.95,1281.3,2519.05,336.1,2146.7,678.5,809.6,1397.2,246.62,545.85,1675.8,1527.4,1005.25,7833.6,1687.4,15360.6,142.95,143.55,1162.06,1105.15,441.6,158.55,228.55,814.6,716.05,392.95,90.17,3142.0,975.3,2060.95,1078.05,5305.25,211.15
2022-06-17T00:00:00,3701.25,2580.2,635.2,3628.95,78.23,150.5,3332.1,914.75,182.65,829.34,2604.8,45.31,1284.94,958.75,1289.75,2467.4,333.7,2110.45,686.85,806.9,1387.3,249.08,554.6,1673.6,1489.95,997.65,7688.15,1664.24,15293.5,140.45,141.45,1175.68,1082.1,441.0,157.87,229.81,793.4,702.91,388.95,90.67,3088.9,965.05,1936.45,1043.8,5177.3,202.6
2022-06-20T00:00:00,3811.7,2660.7,628.3,3615.95,75.72,148.03,3378.6,925.85,176.85,830.36,2623.25,45.08,1310.79,960.05,1322.15,2452.55,321.5,2195.9,685.95,784.05,1414.15,249.84,550.35,1679.2,1471.8,982.7,7660.95,1696.71,15350.15,137.25,134.4,1154.37,1075.95,434.7,158.16,227.78,805.3,708.05,382.7,86.14,3112.4,979.35,1961.7,1048.8,5333.3,207.33
2022-06-21T00:00:00,3808.2,2678.35,636.5,3645.25,76.75,150.6,3429.3,938.2,184.8,853.73,2702.8,44.85,1328.82,986.6,1336.55,2499.2,339.25,2205.0,696.1,798.85,1449.9,255.33,576.2,1681.5,1500.3,997.95,7780.6,1697.18,15638.8,139.95,139.1,1173.0,1096.35,450.75,161.12,234.79,817.45,718.32,397.6,88.48,3211.95,1000.1,2078.1,1050.25,5418.9,212.58
2022-06-22T00:00:00,3787.75,2666.35,626.8,3635.65,75.28,152.95,3403.65,916.9,179.35,852.18,2662.75,44.83,1319.65,961.3,1330.25,2524.45,316.45,2202.85,686.6,777.65,1437.25,250.97,550.4,1669.7,1478.75,983.8,7782.75,1677.52,15413.3,137.65,134.85,1137.37,1070.45,447.65,158.88,234.32,809.3,700.24,393.1,83.81,3222.95,980.0,2031.2,1020.8,5409.95,205.63
2022-06-23T00:00:00,3850.5,2758.2,629.35,3784.8,75.63,153.95,3411.45,933.35,177.15,858.98,2819.05,44.84,1310.84,971.25,1335.15,2674.1,317.6,2252.6,699.15,784.95,1452.45,251.16,558.95,1684.1,1494.3,1027.7,8271.0,1697.63,15556.65,136.5,134.8,1118.91,1073.85,451.4,160.44,239.56,824.9,709.63,407.2,84.13,3308.8,991.1,2041.4,1029.75,5410.3,209.53
2022-06-24T00:00:00,3838.4,2760.9,634.0,3813.35,77.83,153.78,3469.35,933.7,176.55,861.93,2877.9,44.88,1318.01,966.7,1353.8,2759.95,322.3,2303.9,713.45,806.5,1441.1,251.49,567.8,1698.4,1494.85,1072.05,8363.2,1723.17,15699.25,136.6,137.35,1134.85,1078.55,454.25,161.91,249.06,824.6,720.05,409.3,85.29,3293.1,981.2,2045.6,1058.7,5468.3,209.38
2022-06-27T00:00:00,3794.5,2820.95,637.1,3861.2,80.02,157.5,3459.1,932.35,182.05,864.11,2848.3,45.14,1343.96,992.35,1356.25,2755.5,329.95,2320.65,717.35,823.5,1474.6,255.37,571.65,1691.55,1535.8,1082.7,8448.75,1735.83,15832.05,138.5,141.5,1131.49,1084.55,461.2,163.1,250.49,835.65,720.44,414.5,86.79,3314.7,1007.2,2040.3,1049.1,5560.25,212.45
2022-06-28T00:00:00,3837.35,2726.5,642.35,3889.0,78.82,159.3,3434.7,945.1,186.4,874.92,2863.8,45.15,1337.73,1001.95,1345.9,2766.7,343.55,2317.65,710.3,816.6,1480.15,257.17,578.4,1668.8,1551.5,1112.0,8489.7,1740.39,15850.2,138.6,149.35,1147.4,1078.05,464.25,163.22,250.21,828.6,727.8,417.1,87.89,3318.15,1020.7,1968.05,1068.25,5572.75,213.63
2022-06-29T00:00:00,3713.0,2697.8,625.55,3867.55,78.7,158.2,3404.15,947.65,188.75,872.87,2886.6,44.95,1318.01,987.55,1343.95,2752.4,344.15,2233.45,702.75,808.8,1463.25,259.25,576.05,1642.45,1547.9,1111.75,8508.9,1749.91,15799.1,141.75,154.15,1171.21,1067.65,459.1,162.43,244.82,838.7,711.16,416.95,88.16,3290.5,1021.1,1936.15,1109.25,5618.3,210.38
2022-06-30T00:00:00,3683.5,2695.2,636.8,3706.6,78.03,154.2,3466.4,917.2,185.6,878.76,2794.35,45.02,1315.52,973.25,1348.0,2719.7,338.65,2230.6,707.2,794.35,1461.9,258.73,564.5,1661.1,1558.25,1093.15,8470.75,1747.0,15780.25,142.9,151.55,1178.24,1081.6,465.9,162.26,256.27,830.6,697.68,411.8,86.71,3267.1,1000.0,1941.25,1074.15,5607.3,208.03
2022-07-01T00:00:00,3736.15,2773.15,643.95,3624.6,76.6,159.18,3584.35,949.3,183.25,877.18,2782.8,45.67,1341.91,975.35,1353.75,2763.8,341.15,2282.35,703.9,807.2,1479.4,269.0,578.85,1667.75,1572.15,1107.35,8402.6,1779.51,15752.05,140.65,131.05,1093.38,1099.85,466.85,162.37,253.14,829.25,710.71,412.7,87.29,3315.1,1010.7,1946.2,1073.55,5691.7,211.0
2022-07-04T00:00:00,3770.1,2790.3,654.35,3679.75,76.57,158.18,3700.45,930.65,182.05,870.89,2796.4,45.79,1345.45,984.6,1355.65,2760.45,340.5,2375.2,720.1,832.0,1488.0,276.14,551.5,1670.9,1581.7,1091.2,8443.35,1799.46,15835.35,141.4,126.0,1095.65,1117.65,473.45,163.2,252.97,829.4,721.18,408.45,85.46,3235.05,999.95,1962.5,1118.2,5709.05,210.15
2022-07-05T00:00:00,3817.4,2766.6,648.5,3682.75,76.4,156.55,3656.6,937.4,182.45,878.84,2805.6,45.86,1344.4,982.15,1352.6,2737.25,345.25,2401.5,719.45,824.05,1475.95,271.41,552.65,1663.05,1564.9,1081.95,8348.7,1798.5,15810.85,140.85,127.4,1104.53,1111.0,472.15,162.71,255.48,835.8,720.1,412.0,86.02,3216.3,1003.2,1954.25,1120.35,5729.95,206.8
2022-07-06T00:00:00,3883.5,2861.4,657.95,3773.05,77.02,160.65,3830.8,945.6,181.7,878.0,2907.95,45.33,1364.23,986.6,1371.25,2831.8,340.95,2498.4,725.95,836.55,1491.65,273.68,554.55,1704.5,1556.15,1104.55,8630.05,1838.87,15989.8,138.95,120.95,1094.81,1116.1,479.95,164.78,256.81,837.7,740.74,416.35,85.82,3260.75,1009.9,2013.55,1172.0,5828.05,208.03
2022-07-07T00:00:00,3915.25,2891.4,658.15,3795.5,78.88,164.7,3810.25,935.25,186.0,867.29,2944.2,44.77,1369.41,989.85,1395.8,2839.45,361.65,2472.95,742.0,861.0,1498.7,276.18,574.6,1738.5,1611.1,1133.3,8606.4,1820.5,16132.9,140.45,123.5,1084.03,1124.6,486.75,166.04,261.65,849.45,745.58,430.85,90.0,3287.85,1020.75,2127.5,1170.55,5838.85,210.4
2022-07-08T00:00:00,3936.15,2879.8,669.15,3825.0,78.67,162.65,3816.95,935.45,189.8,881.24,2931.6,44.84,1385.84,983.55,1397.1,2849.3,357.55,2496.85,755.7,848.6,1514.45,277.23,566.2,1744.75,1687.45,1133.6,8475.95,1841.92,16220.6,143.7,121.5,1085.53,1146.9,488.55,166.66,256.09,857.7,752.05,441.55,88.59,3265.45,1026.5,2144.35,1204.25,5839.1,209.55
